snapped_at,price,market_cap,total_volume
2016-11-09T00:00:00.000Z,0.010568399334976478,376758887.0081653,4778100.494685427
2016-11-10T00:00:00.000Z,0.010693998209933683,382472256.50594807,3386634.283794004
2016-11-11T00:00:00.000Z,0.010676992558435253,381864047.1370783,2761542.807358423
2016-11-12T00:00:00.000Z,0.010659527338723426,381239401.25043976,2229108.9120239853
2016-11-13T00:00:00.000Z,0.010926231152922709,390778098.34324354,2948732.186455599
2016-11-14T00:00:00.000Z,0.010717512134504996,383313235.1197042,1691617.497441712
2016-11-15T00:00:00.000Z,0.0104376683368934,373304584.7870084,4035179.2842214406
2016-11-16T00:00:00.000Z,0.010478256852352845,374756238.396,3894805.9902782943
2016-11-17T00:00:00.000Z,0.010429312463438412,374048277.73872244,3225019.6940201493
2016-11-18T00:00:00.000Z,0.010588183475113045,379746201.5959115,3411256.048958996
2016-11-19T00:00:00.000Z,0.010623800003198252,381023591.74372876,1772313.5963273412
2016-11-20T00:00:00.000Z,0.01042709759376845,373968841.22856236,2553656.766272916
2016-11-21T00:00:00.000Z,0.01026855028003883,368282526.82878137,3507534.8781610443
2016-11-22T00:00:00.000Z,0.01004661848240094,360322921.9197399,3261259.9011819586
2016-11-23T00:00:00.000Z,0.009543555945406582,342280536.4588315,5038277.270801438
2016-11-24T00:00:00.000Z,0.009377146411368435,336420292.64161354,2503177.1392569626
2016-11-25T00:00:00.000Z,0.009270411666805287,332591011.0642854,1318630.0731759982
2016-11-26T00:00:00.000Z,0.009592823276338557,344158048.9745324,754166.5381695235
2016-11-27T00:00:00.000Z,0.009805689777157914,351794978.94849813,734208.7436089631
2016-11-28T00:00:00.000Z,0.009359624883222823,335791679.48280346,2425742.8491225913
2016-11-29T00:00:00.000Z,0.009062257989778768,325123161.26567376,2023262.992354573
2016-11-30T00:00:00.000Z,0.009121370597209865,327243921.65677404,2012130.757465258
2016-12-01T00:00:00.000Z,0.009056613689571145,325927157.4487597,1585824.384553585
2016-12-02T00:00:00.000Z,0.008941980719458826,321801774.67554504,2409268.744026133
2016-12-03T00:00:00.000Z,0.00883731300316487,318035018.974391,1630929.7997394989
2016-12-04T00:00:00.000Z,0.008785011101443585,316152791.16370136,1563035.2013286552
2016-12-05T00:00:00.000Z,0.008590281278049556,309144902.7867908,1089403.3665768905
2016-12-06T00:00:00.000Z,0.008880662233513578,319595060.2778436,1855878.8099526488
2016-12-07T00:00:00.000Z,0.009112713275691665,327946055.37960196,3649214.0909250374
2016-12-08T00:00:00.000Z,0.009521438089179431,342720446.92675513,3835947.862136794
